NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1999_06_24_a201_seg4_s8;29;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;Figuren - inanim;Gorillas in the savanna? What were they doing there?
NZZ_1999_07_01_a206_seg5_s4;18;;;x;;;;;;;;;;;;;;;anim;;x;;;;Publikum
NZZ_1999_07_02_a216_seg2_s61;17;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1999_07_06_a150_seg12_s6;22;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1999_07_06_a193_seg2_s1;10;;;;x;;;;;;;;;;;;;;anim_proxy;;;;;;
NZZ_1999_07_08_a218_seg3_s21;3;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_07_23_a208_seg7_s12;14;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_07_28_a187_seg3_s11;24;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;clausal but not propositional
NZZ_1999_07_31_a72_seg1_s4;20;;;x;;;;;;;;;;;;;;;anim_proxy;mit;;;EXP_anim_proxy;instrumental?;
NZZ_1999_08_10_a125_seg3_s32;45;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1999_08_11_a187_seg6_s13;19;;;;x;;;;;;;;;;;;;;inanim;;x;;;???;zu entzücken wissen
NZZ_1999_08_21_a249_seg4_s12;2;;;;;x;;;;;;;;;;;;;;ob;;;;NZZ;
NZZ_1999_08_23_a120_seg4_s1;21;;;x;;;;;;;;;;;;;;;anim;;;;EXP-related_object;;
NZZ_1999_08_23_a140_seg4_s2;38;;;x;;;;;;;;;;;;;;;inanim;;x;;ungrammatical;vermögen?;"additional ""zu"" , generic EXP"
NZZ_1999_08_24_a135_seg6_s22;21;;;;x;;;;;;;;;;;;;;inanim;;;;idiomatic;??? NZZ;
NZZ_1999_08_24_a197_seg3_s4;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1999_08_25_a173_seg9_s5;17;;;x;;;;;;;;;;;;;;;inanim;;x;;;;zu entzücken wissen, Publikum
NZZ_1999_08_31_a187_seg3_s8;38;;;x;;;;;;;;;;;;;;;anim;mit;;;STM_coordination;instrumental;probably not instrumental
NZZ_1999_09_08_a204_seg3_s31;20;;;;x;;;;;;;;;;;;;;anim;mit;;;EXP_anim_proxy;instrumental?;
NZZ_1999_09_13_a182_seg2_s9;8;;;x;;;;;;;;;;;;;;;anim;;;;;;Publikum
NZZ_1999_10_18_a126_seg3_s5;12;;;x;;;;;;;;;;;;;;;anim_proxy;;;;STM_coordination;;
NZZ_1999_10_18_a137_seg2_s25;8;;;x;;;;;;;;;;;;;;;inanim;;;;;;Publikum
NZZ_1999_10_20_a132_seg3_s4;38;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_11_20_a236_seg7_s16;5;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1999_11_23_a174_seg4_s9;3;;;;x;;;;;;;;;;;;;;anim;;;;EXP-indicating_adjunct;EXP PP?;
NZZ_1999_12_04_a204_seg4_s26;18;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1999_12_04_a204_seg4_s7;12;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_12_04_a239_seg3_s42;13;;;;;x;;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1999_12_24_a265_seg3_s11;36;;;;;x;;;;;;;;;;;;;;von;;;;;inanim von-PP, generic EXP
